"year","month","day","dep_time","dep_delay","arr_time","carrier","airline","arr_delay","tailnum","flight","origin","dest","air_time","distance","hour","minute","temp","wind","precip","visib"
2013,1,7,1205,-5,1314,"B6","JetBlue Airways",-9,"N183JB",42,"JFK","SYR",48,209,12,5,41.2775,8.87059583333333,0,10
2013,1,7,1239,-6,1553,"AA","American Airlines Inc.",-7,"N3BMAA",2253,"LGA","MIA",160,1096,12,39,41.2775,8.87059583333333,0,10
2013,1,7,1251,-9,1440,"9E","Endeavor Air Inc.",-26,"N8944B",3762,"EWR","CVG",92,569,12,51,41.2775,8.87059583333333,0,10
2013,1,7,1317,-8,1502,"MQ","Envoy Air",-3,"N736MQ",4475,"LGA","RDU",67,431,13,17,41.2775,8.87059583333333,0,10
2013,1,7,1355,-5,1501,"US","US Airways Inc.",-8,"N721UW",2177,"LGA","DCA",42,214,13,55,41.2775,8.87059583333333,0,10
2013,1,7,1417,57,1517,"EV","ExpressJet Airlines Inc.",41,"N15912",4464,"EWR","IAD",46,212,14,17,41.2775,8.87059583333333,0,10
2013,1,7,1548,0,1828,"DL","Delta Air Lines Inc.",-2,"N3766",95,"JFK","ATL",110,760,15,48,41.2775,8.87059583333333,0,10
2013,1,7,1552,-8,1854,"MQ","Envoy Air",34,"N615MQ",3985,"JFK","CVG",157,589,15,52,41.2775,8.87059583333333,0,10
2013,1,7,1556,-6,1721,"YV","Mesa Airlines Inc.",-1,"N509MJ",3771,"LGA","IAD",44,229,15,56,41.2775,8.87059583333333,0,10
2013,1,7,1606,11,1737,"B6","JetBlue Airways",-12,"N183JB",917,"JFK","ORD",126,740,16,6,41.2775,8.87059583333333,0,10
2013,1,7,1616,-4,1755,"MQ","Envoy Air",5,"N3AEMQ",4622,"LGA","BNA",109,764,16,16,41.2775,8.87059583333333,0,10
2013,1,7,1729,-1,2056,"B6","JetBlue Airways",-19,"N644JB",179,"JFK","PHX",290,2153,17,29,41.2775,8.87059583333333,0,10
2013,1,7,1919,-1,2223,"DL","Delta Air Lines Inc.",-52,"N388DA",1345,"JFK","PHX",280,2153,19,19,41.2775,8.87059583333333,0,10
2013,1,7,1927,-8,2216,"AA","American Airlines Inc.",-24,"N3GJAA",791,"LGA","DFW",205,1389,19,27,41.2775,8.87059583333333,0,10
2013,1,8,604,4,725,"EV","ExpressJet Airlines Inc.",9,"N14953",4201,"EWR","IAD",44,212,6,4,38.315,6.616985,0,9.75
2013,1,8,646,7,958,"UA","United Air Lines Inc.",1,"N846UA",251,"EWR","AUS",227,1504,6,46,38.315,6.616985,0,9.75
2013,1,8,721,-10,1031,"B6","JetBlue Airways",-14,"N709JB",1601,"LGA","RSW",164,1080,7,21,38.315,6.616985,0,9.75
2013,1,8,749,-8,901,"B6","JetBlue Airways",-9,"N592JB",44,"JFK","SYR",49,209,7,49,38.315,6.616985,0,9.75
2013,1,8,826,-3,940,"EV","ExpressJet Airlines Inc.",-15,"N13965",3259,"EWR","PWM",49,284,8,26,38.315,6.616985,0,9.75
2013,1,8,839,-1,1205,"B6","JetBlue Airways",1,"N554JB",553,"EWR","RSW",158,1068,8,39,38.315,6.616985,0,9.75
2013,1,8,841,-2,1120,"EV","ExpressJet Airlines Inc.",5,"N15572",4107,"EWR","JAX",125,820,8,41,38.315,6.616985,0,9.75
2013,1,8,941,-4,1109,"WN","Southwest Airlines Co.",-26,"N265WN",469,"LGA","BNA",118,764,9,41,38.315,6.616985,0,9.75
2013,1,8,1010,-5,1158,"US","US Airways Inc.",-18,"N768US",1427,"JFK","CLT",84,541,10,10,38.315,6.616985,0,9.75
2013,1,8,1028,-3,1337,"B6","JetBlue Airways",-26,"N598JB",641,"JFK","SFO",345,2586,10,28,38.315,6.616985,0,9.75
2013,1,8,1030,0,1252,"DL","Delta Air Lines Inc.",0,"N339NB",2343,"EWR","ATL",124,746,10,30,38.315,6.616985,0,9.75
2013,1,8,1105,0,1225,"WN","Southwest Airlines Co.",-20,"N495WN",542,"LGA","MDW",117,725,11,5,38.315,6.616985,0,9.75
2013,1,8,1255,-5,1421,"AA","American Airlines Inc.",-19,"N536AA",329,"LGA","ORD",120,733,12,55,38.315,6.616985,0,9.75
2013,1,8,1338,-7,1652,"AA","American Airlines Inc.",-13,"N325AA",117,"JFK","LAX",347,2475,13,38,38.315,6.616985,0,9.75
2013,1,8,1510,-10,1827,"DL","Delta Air Lines Inc.",-15,"N341NW",2115,"LGA","MIA",156,1096,15,10,38.315,6.616985,0,9.75
2013,1,8,1523,-12,1843,"AA","American Airlines Inc.",-7,"N3FSAA",763,"LGA","DFW",227,1389,15,23,38.315,6.616985,0,9.75
2013,1,8,1540,0,1704,"9E","Endeavor Air Inc.",-39,"N932XJ",3523,"JFK","ORD",122,740,15,40,38.315,6.616985,0,9.75
2013,1,8,1552,12,1724,"9E","Endeavor Air Inc.",8,"N805AY",4178,"JFK","ROC",50,264,15,52,38.315,6.616985,0,9.75
2013,1,8,1601,1,1847,"FL","AirTran Airways Corporation",13,"N915AT",620,"LGA","ATL",128,762,16,1,38.315,6.616985,0,9.75
2013,1,8,1635,-10,1854,"EV","ExpressJet Airlines Inc.",1,"N755EV",4997,"EWR","DTW",109,488,16,35,38.315,6.616985,0,9.75
2013,1,8,1656,-4,1801,"US","US Airways Inc.",-12,"N965UW",2136,"LGA","BOS",38,184,16,56,38.315,6.616985,0,9.75
2013,1,8,1701,-4,1859,"WN","Southwest Airlines Co.",-6,"N473WN",440,"EWR","STL",146,872,17,1,38.315,6.616985,0,9.75
2013,1,8,1707,-8,2018,"DL","Delta Air Lines Inc.",-1,"N919DL",1585,"LGA","MCO",145,950,17,7,38.315,6.616985,0,9.75
2013,1,8,1810,-5,2021,"DL","Delta Air Lines Inc.",-5,"N348NW",2019,"LGA","MSP",153,1020,18,10,38.315,6.616985,0,9.75
2013,1,8,1900,0,2026,"DL","Delta Air Lines Inc.",-25,"N358NB",1255,"LGA","PIT",57,335,19,0,38.315,6.616985,0,9.75
2013,1,8,1938,-5,2059,"EV","ExpressJet Airlines Inc.",6,"N13949",4312,"EWR","DCA",42,199,19,38,38.315,6.616985,0,9.75
2013,1,8,2030,-15,2131,"B6","JetBlue Airways",-23,"N316JB",1178,"EWR","BOS",41,200,20,30,38.315,6.616985,0,9.75
2013,1,8,2050,-10,2204,"US","US Airways Inc.",-7,"N762US",2191,"LGA","DCA",45,214,20,50,38.315,6.616985,0,9.75
2013,1,8,2057,-3,2227,"MQ","Envoy Air",-8,"N737MQ",4507,"LGA","RDU",68,431,20,57,38.315,6.616985,0,9.75
2013,1,8,2318,29,22,"B6","JetBlue Airways",25,"N267JB",22,"JFK","SYR",43,209,23,18,38.315,6.616985,0,9.75
2013,1,9,601,1,851,"B6","JetBlue Airways",-13,"N630JB",371,"LGA","FLL",151,1076,6,1,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,651,-9,837,"EV","ExpressJet Airlines Inc.",5,"N17169",3839,"EWR","BNA",126,748,6,51,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,657,-2,949,"AA","American Airlines Inc.",-10,"N323AA",1815,"JFK","MCO",140,944,6,57,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,743,-2,1217,"UA","United Air Lines Inc.",-17,"N77871",1481,"EWR","SJU",191,1608,7,43,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,753,-2,925,"WN","Southwest Airlines Co.",-5,"N427WN",3935,"LGA","MDW",134,725,7,53,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,856,-4,1125,"DL","Delta Air Lines Inc.",-10,"N309DE",485,"EWR","ATL",119,746,8,56,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,903,-5,1126,"EV","ExpressJet Airlines Inc.",6,"N15555",4638,"EWR","CVG",106,569,9,3,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,952,-8,1103,"US","US Airways Inc.",-18,"N721UW",2169,"LGA","DCA",45,214,9,52,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1341,-4,1701,"AA","American Airlines Inc.",-4,"N338AA",117,"JFK","LAX",353,2475,13,41,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1347,-3,1609,"B6","JetBlue Airways",-15,"N306JB",615,"JFK","JAX",122,828,13,47,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1353,-6,1648,"UA","United Air Lines Inc.",-8,"N562UA",523,"EWR","PBI",153,1023,13,53,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1423,-7,1727,"AA","American Airlines Inc.",-8,"N201AA",883,"EWR","DFW",215,1372,14,23,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1435,5,1739,"UA","United Air Lines Inc.",-3,"N77431",1175,"EWR","RSW",170,1068,14,35,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1446,-9,1636,"AA","American Airlines Inc.",-9,"N594AA",337,"LGA","ORD",141,733,14,46,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1454,-6,1753,"AA","American Airlines Inc.",-32,"N3CDAA",1925,"LGA","MIA",156,1096,14,54,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1500,-7,1701,"EV","ExpressJet Airlines Inc.",-3,"N12967",4326,"EWR","CLT",92,529,15,0,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1503,4,1638,"B6","JetBlue Airways",7,"N595JB",8,"JFK","BUF",71,301,15,3,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1553,-7,1848,"B6","JetBlue Airways",-15,"N746JB",985,"LGA","TPA",152,1010,15,53,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1654,-6,1804,"US","US Airways Inc.",-9,"N965UW",2136,"LGA","BOS",39,184,16,54,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1705,0,2036,"UA","United Air Lines Inc.",21,"N14704",1259,"LGA","IAH",244,1416,17,5,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1706,1,2005,"B6","JetBlue Airways",-3,"N804JB",143,"JFK","PBI",154,1028,17,6,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1713,8,1900,"WN","Southwest Airlines Co.",-5,"N754SW",440,"EWR","STL",149,872,17,13,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1859,-11,2036,"MQ","Envoy Air",-19,"N737MQ",4569,"LGA","RDU",72,431,18,59,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,1944,4,2245,"B6","JetBlue Airways",-4,"N556JB",381,"LGA","FLL",147,1076,19,44,40.7825,4.65106916666667,0,9.04166666666667
2013,1,9,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",4023,"EWR","CVG",NA,569,NA,NA,40.7825,4.65106916666667,0,9.04166666666667
2013,1,10,719,-6,1011,"AS","Alaska Airlines Inc.",-19,"N513AS",11,"EWR","SEA",334,2402,7,19,44.1875,10.1172741666667,0,10
2013,1,10,727,-3,1101,"VX","Virgin America",-14,"N844VA",11,"JFK","SFO",365,2586,7,27,44.1875,10.1172741666667,0,10
2013,1,10,737,-3,1011,"UA","United Air Lines Inc.",-39,"N45440",1410,"EWR","IAH",197,1400,7,37,44.1875,10.1172741666667,0,10
2013,1,10,829,-6,1122,"AA","American Airlines Inc.",-28,"N3ERAA",717,"LGA","DFW",187,1389,8,29,44.1875,10.1172741666667,0,10
2013,1,10,851,-7,1134,"EV","ExpressJet Airlines Inc.",16,"N27190",4364,"EWR","MCI",173,1092,8,51,44.1875,10.1172741666667,0,10
2013,1,10,912,-3,1219,"B6","JetBlue Airways",-6,"N595JB",25,"JFK","FLL",157,1069,9,12,44.1875,10.1172741666667,0,10
2013,1,10,917,142,1144,"B6","JetBlue Airways",137,"N643JB",117,"JFK","MSY",188,1182,9,17,44.1875,10.1172741666667,0,10
2013,1,10,958,-2,1104,"US","US Airways Inc.",-17,"N756US",2169,"LGA","DCA",43,214,9,58,44.1875,10.1172741666667,0,10
2013,1,10,1138,-7,1430,"DL","Delta Air Lines Inc.",-24,"N975DL",1875,"LGA","TPA",143,1010,11,38,44.1875,10.1172741666667,0,10
2013,1,10,1153,-7,1531,"DL","Delta Air Lines Inc.",2,"N712TW",863,"JFK","LAX",359,2475,11,53,44.1875,10.1172741666667,0,10
2013,1,10,1308,9,1412,"EV","ExpressJet Airlines Inc.",10,"N14907",4129,"EWR","DCA",44,199,13,8,44.1875,10.1172741666667,0,10
2013,1,10,1346,1,1632,"B6","JetBlue Airways",-24,"N632JB",83,"JFK","SEA",321,2422,13,46,44.1875,10.1172741666667,0,10
2013,1,10,1354,-6,1458,"US","US Airways Inc.",-5,"N945UW",2130,"LGA","BOS",39,184,13,54,44.1875,10.1172741666667,0,10
2013,1,10,1458,-2,1740,"DL","Delta Air Lines Inc.",-2,"N687DL",2347,"LGA","ATL",113,762,14,58,44.1875,10.1172741666667,0,10
2013,1,10,1459,-10,1729,"EV","ExpressJet Airlines Inc.",-12,"N16559",3817,"EWR","JAX",125,820,14,59,44.1875,10.1172741666667,0,10
2013,1,10,1500,0,1636,"US","US Airways Inc.",-17,"N555AY",720,"EWR","CLT",77,529,15,0,44.1875,10.1172741666667,0,10
2013,1,10,1536,-4,1703,"9E","Endeavor Air Inc.",-40,"N912XJ",3523,"JFK","ORD",122,740,15,36,44.1875,10.1172741666667,0,10
2013,1,10,1559,-1,1905,"B6","JetBlue Airways",2,"N715JB",985,"LGA","TPA",146,1010,15,59,44.1875,10.1172741666667,0,10
2013,1,10,1610,-5,1835,"DL","Delta Air Lines Inc.",4,"N344NW",1619,"LGA","MSP",168,1020,16,10,44.1875,10.1172741666667,0,10
2013,1,10,1646,11,1752,"B6","JetBlue Airways",2,"N231JB",1176,"EWR","BOS",44,200,16,46,44.1875,10.1172741666667,0,10
2013,1,10,1650,-5,2007,"VX","Virgin America",-28,"N640VA",413,"JFK","LAX",358,2475,16,50,44.1875,10.1172741666667,0,10
2013,1,10,1655,-5,1810,"US","US Airways Inc.",-3,"N952UW",2136,"LGA","BOS",42,184,16,55,44.1875,10.1172741666667,0,10
2013,1,10,1740,10,1944,"EV","ExpressJet Airlines Inc.",8,"N19966",4382,"EWR","DTW",85,488,17,40,44.1875,10.1172741666667,0,10
2013,1,10,1852,-3,2220,"VX","Virgin America",-25,"N621VA",29,"JFK","SFO",362,2586,18,52,44.1875,10.1172741666667,0,10
2013,1,10,1941,1,2231,"B6","JetBlue Airways",-18,"N653JB",381,"LGA","FLL",146,1076,19,41,44.1875,10.1172741666667,0,10
2013,1,10,1955,0,2304,"AA","American Airlines Inc.",-6,"N3HYAA",1709,"LGA","MIA",146,1096,19,55,44.1875,10.1172741666667,0,10
2013,1,10,2004,4,2223,"EV","ExpressJet Airlines Inc.",-9,"N11155",4333,"EWR","TUL",178,1215,20,4,44.1875,10.1172741666667,0,10
2013,1,10,2005,0,2128,"EV","ExpressJet Airlines Inc.",-5,"N12921",4224,"EWR","MKE",116,725,20,5,44.1875,10.1172741666667,0,10
2013,1,10,2027,-3,2307,"UA","United Air Lines Inc.",-31,"N38727",1225,"EWR","PBI",138,1023,20,27,44.1875,10.1172741666667,0,10
2013,1,10,2249,104,2355,"EV","ExpressJet Airlines Inc.",98,"N17169",4119,"EWR","RIC",47,277,22,49,44.1875,10.1172741666667,0,10
2013,1,11,553,-7,647,"US","US Airways Inc.",-11,"N954UW",1833,"JFK","PHL",30,94,5,53,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,654,-6,929,"DL","Delta Air Lines Inc.",-23,"N302NB",2285,"LGA","MCO",129,950,6,54,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,717,-3,1010,"UA","United Air Lines Inc.",-13,"N76254",1724,"EWR","PBI",145,1023,7,17,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,854,-6,1157,"B6","JetBlue Airways",-2,"N590JB",59,"JFK","TPA",145,1005,8,54,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,905,-15,1110,"MQ","Envoy Air",-15,"N513MQ",4582,"LGA","CLT",96,544,9,5,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,930,-5,1219,"VX","Virgin America",-16,"N847VA",251,"JFK","LAS",323,2248,9,30,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,931,-4,1217,"B6","JetBlue Airways",-21,"N506JB",361,"LGA","PBI",143,1035,9,31,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,935,-5,1239,"AA","American Airlines Inc.",-11,"N3GNAA",1871,"LGA","MIA",153,1096,9,35,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,945,-5,1136,"9E","Endeavor Air Inc.",-34,"N8432A",3961,"LGA","GRR",93,618,9,45,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,948,-2,1055,"WN","Southwest Airlines Co.",-35,"N238WN",1964,"LGA","MKE",112,738,9,48,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1126,-4,1413,"DL","Delta Air Lines Inc.",-17,"N976DL",695,"JFK","MCO",135,944,11,26,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1244,-6,1459,"9E","Endeavor Air Inc.",10,"N181PQ",3694,"EWR","DTW",92,488,12,44,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1355,-4,1511,"EV","ExpressJet Airlines Inc.",-6,"N829AS",5712,"JFK","IAD",49,228,13,55,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1424,4,1702,"UA","United Air Lines Inc.",-11,"N17133",1618,"EWR","TPA",140,997,14,24,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1438,-7,1711,"B6","JetBlue Airways",-34,"N606JB",153,"JFK","MCO",132,944,14,38,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1729,7,1853,"EV","ExpressJet Airlines Inc.",9,"N16183",4300,"EWR","RIC",57,277,17,29,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1731,6,2010,"UA","United Air Lines Inc.",-7,"N12116",1109,"EWR","MCO",129,937,17,31,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,11,1800,0,2059,"UA","United Air Lines Inc.",-5,"N13750",1221,"EWR","DFW",198,1372,18,0,41.3825,4.93876416666667,0.02,9.41666666666667
2013,1,12,606,-4,837,"B6","JetBlue Airways",-25,"N519JB",145,"JFK","PBI",134,1028,6,6,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,748,8,1033,"UA","United Air Lines Inc.",-12,"N77518",1162,"EWR","IAH",195,1400,7,48,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,842,2,1112,"EV","ExpressJet Airlines Inc.",0,"N14542",4388,"EWR","JAX",117,820,8,42,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,858,-7,1012,"B6","JetBlue Airways",-11,"N236JB",56,"JFK","BTV",49,266,8,58,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1056,-4,1415,"UA","United Air Lines Inc.",-10,"N517UA",642,"JFK","SFO",356,2586,10,56,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1112,-2,1259,"DL","Delta Air Lines Inc.",-15,"N371NB",1031,"LGA","DTW",80,502,11,12,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1142,-10,1300,"EV","ExpressJet Airlines Inc.",-7,"N11150",4147,"EWR","ORF",52,284,11,42,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1257,-2,1535,"B6","JetBlue Airways",-21,"N317JB",991,"JFK","PBI",142,1028,12,57,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1423,-2,1652,"UA","United Air Lines Inc.",-22,"N587UA",668,"EWR","TPA",135,997,14,23,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1452,-8,1755,"AA","American Airlines Inc.",-30,"N3BFAA",1925,"LGA","MIA",148,1096,14,52,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1522,-5,1638,"EV","ExpressJet Airlines Inc.",-22,"N12175",4502,"EWR","BNA",112,748,15,22,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1551,1,1816,"9E","Endeavor Air Inc.",-2,"N906XJ",3355,"JFK","MSP",163,1029,15,51,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1559,9,1811,"9E","Endeavor Air Inc.",-14,"N605LR",3427,"JFK","IND",99,665,15,59,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1606,11,1817,"DL","Delta Air Lines Inc.",3,"N3734B",1771,"JFK","DTW",86,509,16,6,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1646,-4,1804,"AA","American Airlines Inc.",-16,"N3EPAA",1790,"JFK","BOS",46,187,16,46,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1656,76,1829,"9E","Endeavor Air Inc.",47,"N926XJ",3523,"JFK","ORD",124,740,16,56,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1656,-4,1932,"B6","JetBlue Airways",-34,"N584JB",509,"EWR","FLL",140,1065,16,56,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1656,-4,1816,"MQ","Envoy Air",-24,"N923MQ",4323,"JFK","ORF",55,290,16,56,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1721,46,1820,"B6","JetBlue Airways",30,"N298JB",1176,"EWR","BOS",39,200,17,21,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1744,44,1953,"DL","Delta Air Lines Inc.",20,"N312US",1713,"EWR","ATL",104,746,17,44,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,12,1939,39,2226,"UA","United Air Lines Inc.",17,"N538UA",492,"EWR","FLL",145,1065,19,39,45.62,5.70595083333333,0.27,3.89583333333333
2013,1,13,828,-2,942,"WN","Southwest Airlines Co.",-8,"N277WN",1477,"EWR","MDW",112,711,8,28,45.875,2.013865,0,2.20791666666667
2013,1,13,856,-4,1523,"HA","Hawaiian Airlines Inc.",-7,"N381HA",51,"JFK","HNL",647,4983,8,56,45.875,2.013865,0,2.20791666666667
2013,1,13,905,-5,1134,"EV","ExpressJet Airlines Inc.",-13,"N16561",4140,"EWR","ATL",120,746,9,5,45.875,2.013865,0,2.20791666666667
2013,1,13,1008,-8,1214,"DL","Delta Air Lines Inc.",-16,"N975DL",2319,"LGA","MSP",159,1020,10,8,45.875,2.013865,0,2.20791666666667
2013,1,13,1113,-1,1258,"DL","Delta Air Lines Inc.",-17,"N322NB",1031,"LGA","DTW",87,502,11,13,45.875,2.013865,0,2.20791666666667
2013,1,13,1125,-5,1412,"DL","Delta Air Lines Inc.",-18,"N982DL",695,"JFK","MCO",133,944,11,25,45.875,2.013865,0,2.20791666666667
2013,1,13,1255,-2,1335,"EV","ExpressJet Airlines Inc.",-19,"N12166",4368,"EWR","BDL",22,116,12,55,45.875,2.013865,0,2.20791666666667
2013,1,13,1348,28,1521,"EV","ExpressJet Airlines Inc.",12,"N23139",4628,"EWR","STL",134,872,13,48,45.875,2.013865,0,2.20791666666667
2013,1,13,1358,2,1711,"UA","United Air Lines Inc.",17,"N39463",1604,"EWR","IAH",224,1400,13,58,45.875,2.013865,0,2.20791666666667
2013,1,13,1458,-2,1604,"US","US Airways Inc.",-16,"N950UW",2179,"LGA","DCA",49,214,14,58,45.875,2.013865,0,2.20791666666667
2013,1,13,1517,137,1741,"9E","Endeavor Air Inc.",215,"N8775A",3638,"JFK","PHL",43,94,15,17,45.875,2.013865,0,2.20791666666667
2013,1,13,1543,-7,1806,"9E","Endeavor Air Inc.",-14,"N910XJ",3355,"JFK","MSP",155,1029,15,43,45.875,2.013865,0,2.20791666666667
2013,1,13,1555,55,1743,"US","US Airways Inc.",50,"N188US",720,"EWR","CLT",82,529,15,55,45.875,2.013865,0,2.20791666666667
2013,1,13,1624,-6,1933,"UA","United Air Lines Inc.",11,"N675UA",508,"EWR","IAH",225,1400,16,24,45.875,2.013865,0,2.20791666666667
2013,1,13,1632,2,2000,"VX","Virgin America",-20,"N852VA",27,"JFK","SFO",358,2586,16,32,45.875,2.013865,0,2.20791666666667
2013,1,13,1655,15,1852,"WN","Southwest Airlines Co.",17,"N456WN",372,"LGA","STL",149,888,16,55,45.875,2.013865,0,2.20791666666667
2013,1,13,1710,15,2025,"B6","JetBlue Airways",15,"N531JB",185,"JFK","SAN",351,2446,17,10,45.875,2.013865,0,2.20791666666667
2013,1,13,1844,84,2131,"AA","American Airlines Inc.",51,"N5CFAA",1999,"EWR","MIA",145,1085,18,44,45.875,2.013865,0,2.20791666666667
2013,1,13,2001,51,2314,"B6","JetBlue Airways",43,"N559JB",87,"JFK","SLC",277,1990,20,1,45.875,2.013865,0,2.20791666666667
2013,1,13,2047,122,2304,"EV","ExpressJet Airlines Inc.",134,"N13988",4227,"EWR","GRR",94,605,20,47,45.875,2.013865,0,2.20791666666667
2013,1,13,2145,100,4,"EV","ExpressJet Airlines Inc.",120,"N13992",4133,"EWR","GSP",98,594,21,45,45.875,2.013865,0,2.20791666666667
2013,1,13,2155,26,218,"EV","ExpressJet Airlines Inc.",NA,"N14902",4698,"EWR","DCA",NA,199,21,55,45.875,2.013865,0,2.20791666666667
2013,1,13,2201,96,101,"UA","United Air Lines Inc.",92,"N510UA",771,"JFK","LAX",334,2475,22,1,45.875,2.013865,0,2.20791666666667
2013,1,13,2300,141,357,"UA","United Air Lines Inc.",147,"N37281",1071,"EWR","BQN",190,1585,23,0,45.875,2.013865,0,2.20791666666667
2013,1,13,2358,193,233,"B6","JetBlue Airways",203,"N239JB",115,"JFK","MSY",187,1182,23,58,45.875,2.013865,0,2.20791666666667
2013,1,13,NA,NA,NA,"AA","American Airlines Inc.",NA,"N3FEAA",1762,"JFK","BOS",NA,187,NA,NA,45.875,2.013865,0,2.20791666666667
2013,1,14,630,0,829,"B6","JetBlue Airways",19,"N317JB",905,"JFK","ORD",138,740,6,30,51.3425,5.27440833333333,0,4.1875
2013,1,14,715,-10,1003,"AS","Alaska Airlines Inc.",-32,"N531AS",11,"EWR","SEA",316,2402,7,15,51.3425,5.27440833333333,0,4.1875
2013,1,14,757,-3,1219,"WN","Southwest Airlines Co.",39,"N297WN",1558,"EWR","PHX",354,2133,7,57,51.3425,5.27440833333333,0,4.1875
2013,1,14,804,5,909,"EV","ExpressJet Airlines Inc.",0,"N18557",4457,"EWR","MHT",39,209,8,4,51.3425,5.27440833333333,0,4.1875
2013,1,14,851,1,1151,"EV","ExpressJet Airlines Inc.",38,"N12166",4376,"EWR","XNA",211,1131,8,51,51.3425,5.27440833333333,0,4.1875
2013,1,14,902,-6,1143,"EV","ExpressJet Airlines Inc.",23,"N36915",4638,"EWR","CVG",112,569,9,2,51.3425,5.27440833333333,0,4.1875
2013,1,14,931,16,1236,"B6","JetBlue Airways",11,"N656JB",25,"JFK","FLL",147,1069,9,31,51.3425,5.27440833333333,0,4.1875
2013,1,14,1054,-6,1201,"US","US Airways Inc.",-8,"N949UW",2124,"LGA","BOS",36,184,10,54,51.3425,5.27440833333333,0,4.1875
2013,1,14,1056,-4,1338,"DL","Delta Air Lines Inc.",0,"N900PC",1647,"LGA","ATL",121,762,10,56,51.3425,5.27440833333333,0,4.1875
2013,1,14,1057,-3,1316,"WN","Southwest Airlines Co.",16,"N228WN",1873,"LGA","STL",162,888,10,57,51.3425,5.27440833333333,0,4.1875
2013,1,14,1111,-4,1248,"EV","ExpressJet Airlines Inc.",-9,"N611QX",5273,"LGA","PIT",61,335,11,11,51.3425,5.27440833333333,0,4.1875
2013,1,14,1155,-5,1448,"DL","Delta Air Lines Inc.",10,"N639DL",1947,"LGA","ATL",131,762,11,55,51.3425,5.27440833333333,0,4.1875
